instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_bin,temp_bin,hum_bin,windspeed_bin,cnt_bin
5818,2011-09-04,Fall,0,Sep,20,0,Sun,0,Clear,30.34,34.849999999999994,70.0,19.999499999999998,104,125,229,Sore/Malam,Hangat,Sedang,Kencang,Tinggi
5819,2011-09-04,Fall,0,Sep,21,0,Sun,0,Clear,29.52,34.849999999999994,74.0,16.997899999999998,104,103,207,Sore/Malam,Hangat,Sedang,Kencang,Tinggi
5820,2011-09-04,Fall,0,Sep,22,0,Sun,0,Mist,29.52,34.849999999999994,74.0,19.0012,70,85,155,Sore/Malam,Hangat,Sedang,Kencang,Tinggi
5821,2011-09-04,Fall,0,Sep,23,0,Sun,0,Mist,29.52,34.089999999999996,70.0,11.0014,46,58,104,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
5822,2011-09-05,Fall,0,Sep,0,1,Mon,0,Mist,28.7,33.335,74.0,15.001299999999999,31,66,97,Malam,Hangat,Sedang,Kencang,Tinggi
5823,2011-09-05,Fall,0,Sep,1,1,Mon,0,Mist,27.880000000000003,31.819999999999997,79.0,7.0015,19,35,54,Malam,Hangat,Tinggi,Sedang,Tinggi
5824,2011-09-05,Fall,0,Sep,2,1,Mon,0,Mist,27.880000000000003,31.819999999999997,79.0,11.0014,17,22,39,Malam,Hangat,Tinggi,Sedang,Tinggi
5825,2011-09-05,Fall,0,Sep,3,1,Mon,0,Mist,27.880000000000003,31.819999999999997,74.0,19.999499999999998,4,12,16,Malam,Hangat,Sedang,Kencang,Sedang
5826,2011-09-05,Fall,0,Sep,4,1,Mon,0,Mist,27.880000000000003,31.819999999999997,69.0,19.0012,3,5,8,Malam,Hangat,Sedang,Kencang,Rendah
5827,2011-09-05,Fall,0,Sep,5,1,Mon,0,Mist,27.060000000000002,31.06,74.0,11.0014,2,4,6,Malam,Hangat,Sedang,Sedang,Rendah
5828,2011-09-05,Fall,0,Sep,6,1,Mon,0,Mist,27.060000000000002,31.06,74.0,8.9981,6,5,11,Pagi,Hangat,Sedang,Sedang,Sedang
5829,2011-09-05,Fall,0,Sep,7,1,Mon,0,Clear,27.060000000000002,31.06,74.0,11.0014,11,30,41,Pagi,Hangat,Sedang,Sedang,Tinggi
5830,2011-09-05,Fall,0,Sep,8,1,Mon,0,Mist,27.060000000000002,30.305,78.0,12.998000000000001,45,56,101,Pagi,Hangat,Tinggi,Sedang,Tinggi
5831,2011-09-05,Fall,0,Sep,9,1,Mon,0,Light Rain/Snow,27.880000000000003,31.819999999999997,74.0,11.0014,63,89,152,Pagi,Hangat,Sedang,Sedang,Tinggi
5832,2011-09-05,Fall,0,Sep,10,1,Mon,0,Mist,28.7,32.574999999999996,70.0,11.0014,107,137,244,Pagi,Hangat,Sedang,Sedang,Tinggi
5833,2011-09-05,Fall,0,Sep,11,1,Mon,0,Mist,28.7,33.335,74.0,11.0014,101,207,308,Pagi,Hangat,Sedang,Sedang,Tinggi
5834,2011-09-05,Fall,0,Sep,12,1,Mon,0,Mist,29.52,34.089999999999996,70.0,12.998000000000001,141,212,353,Siang,Hangat,Sedang,Sedang,Tinggi
5835,2011-09-05,Fall,0,Sep,13,1,Mon,0,Mist,30.34,34.849999999999994,70.0,8.9981,154,235,389,Siang,Hangat,Sedang,Sedang,Tinggi
5836,2011-09-05,Fall,0,Sep,14,1,Mon,0,Clear,30.34,34.849999999999994,70.0,11.0014,145,212,357,Siang,Hangat,Sedang,Sedang,Tinggi
5837,2011-09-05,Fall,0,Sep,15,1,Mon,0,Mist,27.880000000000003,31.819999999999997,79.0,19.0012,111,142,253,Siang,Hangat,Tinggi,Kencang,Tinggi
5838,2011-09-05,Fall,0,Sep,16,1,Mon,0,Mist,27.880000000000003,31.819999999999997,79.0,19.0012,92,192,284,Siang,Hangat,Tinggi,Kencang,Tinggi
5839,2011-09-05,Fall,0,Sep,17,1,Mon,0,Mist,27.060000000000002,29.544999999999998,89.0,7.0015,37,77,114,Siang,Hangat,Tinggi,Sedang,Tinggi
5840,2011-09-05,Fall,0,Sep,18,1,Mon,0,Clear,27.060000000000002,29.544999999999998,89.0,6.0032,31,92,123,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5841,2011-09-05,Fall,0,Sep,19,1,Mon,0,Light Rain/Snow,27.060000000000002,29.544999999999998,94.0,7.0015,52,123,175,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5842,2011-09-05,Fall,0,Sep,20,1,Mon,0,Light Rain/Snow,27.060000000000002,29.544999999999998,94.0,16.997899999999998,26,56,82,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5843,2011-09-05,Fall,0,Sep,21,1,Mon,0,Mist,27.060000000000002,29.544999999999998,94.0,19.999499999999998,20,40,60,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5844,2011-09-05,Fall,0,Sep,22,1,Mon,0,Mist,24.599999999999998,27.275,88.0,39.000699999999995,15,49,64,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5845,2011-09-05,Fall,0,Sep,23,1,Mon,0,Light Rain/Snow,22.96,26.515,88.0,26.0027,3,17,20,Sore/Malam,Hangat,Tinggi,Kencang,Sedang
5846,2011-09-06,Fall,0,Sep,0,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,94.0,23.9994,1,7,8,Malam,Hangat,Tinggi,Kencang,Rendah
5847,2011-09-06,Fall,0,Sep,2,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,94.0,16.997899999999998,0,2,2,Malam,Hangat,Tinggi,Kencang,Rendah
5848,2011-09-06,Fall,0,Sep,3,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,94.0,19.999499999999998,1,0,1,Malam,Hangat,Tinggi,Kencang,Rendah
5849,2011-09-06,Fall,0,Sep,4,0,Tue,1,Mist,22.14,25.759999999999998,94.0,19.999499999999998,1,3,4,Malam,Hangat,Tinggi,Kencang,Rendah
5850,2011-09-06,Fall,0,Sep,5,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,88.0,23.9994,1,20,21,Malam,Hangat,Tinggi,Kencang,Sedang
5851,2011-09-06,Fall,0,Sep,6,0,Tue,1,Mist,22.14,25.759999999999998,88.0,22.0028,0,72,72,Pagi,Hangat,Tinggi,Kencang,Tinggi
5852,2011-09-06,Fall,0,Sep,7,0,Tue,1,Mist,22.14,25.759999999999998,83.0,23.9994,6,166,172,Pagi,Hangat,Tinggi,Kencang,Tinggi
5853,2011-09-06,Fall,0,Sep,8,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,83.0,26.0027,15,349,364,Pagi,Hangat,Tinggi,Kencang,Tinggi
5854,2011-09-06,Fall,0,Sep,9,0,Tue,1,Mist,22.14,25.759999999999998,81.0,27.999299999999998,18,167,185,Pagi,Hangat,Tinggi,Kencang,Tinggi
5855,2011-09-06,Fall,0,Sep,10,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,83.0,23.9994,16,90,106,Pagi,Hangat,Tinggi,Kencang,Tinggi
5856,2011-09-06,Fall,0,Sep,11,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,83.0,26.0027,11,78,89,Pagi,Hangat,Tinggi,Kencang,Tinggi
5857,2011-09-06,Fall,0,Sep,12,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,83.0,26.0027,16,51,67,Siang,Hangat,Tinggi,Kencang,Tinggi
5858,2011-09-06,Fall,0,Sep,13,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,88.0,19.999499999999998,5,24,29,Siang,Hangat,Tinggi,Kencang,Sedang
5859,2011-09-06,Fall,0,Sep,14,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,88.0,19.0012,3,21,24,Siang,Hangat,Tinggi,Kencang,Sedang
5860,2011-09-06,Fall,0,Sep,15,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,94.0,26.0027,18,71,89,Siang,Hangat,Tinggi,Kencang,Tinggi
5861,2011-09-06,Fall,0,Sep,16,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,94.0,26.0027,11,95,106,Siang,Hangat,Tinggi,Kencang,Tinggi
5862,2011-09-06,Fall,0,Sep,17,0,Tue,1,Mist,22.14,25.759999999999998,88.0,26.0027,15,276,291,Siang,Hangat,Tinggi,Kencang,Tinggi
5863,2011-09-06,Fall,0,Sep,18,0,Tue,1,Mist,22.14,25.759999999999998,88.0,26.0027,22,351,373,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5864,2011-09-06,Fall,0,Sep,19,0,Tue,1,Mist,22.14,25.759999999999998,88.0,27.999299999999998,12,269,281,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5865,2011-09-06,Fall,0,Sep,20,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,88.0,19.999499999999998,13,150,163,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5866,2011-09-06,Fall,0,Sep,21,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,88.0,19.0012,12,109,121,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5867,2011-09-06,Fall,0,Sep,22,0,Tue,1,Mist,22.14,25.759999999999998,94.0,22.0028,5,79,84,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5868,2011-09-06,Fall,0,Sep,23,0,Tue,1,Light Rain/Snow,22.14,25.759999999999998,94.0,16.997899999999998,2,56,58,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5869,2011-09-07,Fall,0,Sep,0,0,Wed,1,Mist,22.14,25.759999999999998,94.0,15.001299999999999,1,12,13,Malam,Hangat,Tinggi,Kencang,Sedang
5870,2011-09-07,Fall,0,Sep,1,0,Wed,1,Light Rain/Snow,22.14,25.759999999999998,94.0,16.997899999999998,2,3,5,Malam,Hangat,Tinggi,Kencang,Rendah
5871,2011-09-07,Fall,0,Sep,2,0,Wed,1,Mist,22.14,25.759999999999998,94.0,15.001299999999999,2,4,6,Malam,Hangat,Tinggi,Kencang,Rendah
5872,2011-09-07,Fall,0,Sep,3,0,Wed,1,Light Rain/Snow,22.96,26.515,94.0,8.9981,1,1,2,Malam,Hangat,Tinggi,Sedang,Rendah
5873,2011-09-07,Fall,0,Sep,4,0,Wed,1,Light Rain/Snow,22.96,26.515,94.0,11.0014,0,4,4,Malam,Hangat,Tinggi,Sedang,Rendah
5874,2011-09-07,Fall,0,Sep,5,0,Wed,1,Mist,22.96,26.515,100.0,8.9981,1,15,16,Malam,Hangat,Tinggi,Sedang,Sedang
5875,2011-09-07,Fall,0,Sep,6,0,Wed,1,Light Rain/Snow,24.599999999999998,27.275,88.0,7.0015,1,74,75,Pagi,Hangat,Tinggi,Sedang,Tinggi
5876,2011-09-07,Fall,0,Sep,7,0,Wed,1,Light Rain/Snow,24.599999999999998,27.275,88.0,6.0032,3,83,86,Pagi,Hangat,Tinggi,Sedang,Tinggi
5877,2011-09-07,Fall,0,Sep,8,0,Wed,1,Light Rain/Snow,25.419999999999998,27.275,94.0,6.0032,9,319,328,Pagi,Hangat,Tinggi,Sedang,Tinggi
5878,2011-09-07,Fall,0,Sep,9,0,Wed,1,Light Rain/Snow,24.599999999999998,27.275,88.0,8.9981,14,176,190,Pagi,Hangat,Tinggi,Sedang,Tinggi
5879,2011-09-07,Fall,0,Sep,10,0,Wed,1,Light Rain/Snow,24.599999999999998,27.275,88.0,8.9981,3,63,66,Pagi,Hangat,Tinggi,Sedang,Tinggi
5880,2011-09-07,Fall,0,Sep,11,0,Wed,1,Light Rain/Snow,24.599999999999998,25.759999999999998,94.0,0.0,1,9,10,Pagi,Hangat,Tinggi,Tenang,Rendah
5881,2011-09-07,Fall,0,Sep,12,0,Wed,1,Light Rain/Snow,22.96,26.515,94.0,0.0,1,21,22,Siang,Hangat,Tinggi,Tenang,Sedang
5882,2011-09-07,Fall,0,Sep,13,0,Wed,1,Light Rain/Snow,24.599999999999998,27.275,88.0,0.0,2,9,11,Siang,Hangat,Tinggi,Tenang,Sedang
5883,2011-09-07,Fall,0,Sep,14,0,Wed,1,Light Rain/Snow,24.599999999999998,25.759999999999998,93.0,0.0,1,24,25,Siang,Hangat,Tinggi,Tenang,Sedang
5884,2011-09-07,Fall,0,Sep,15,0,Wed,1,Light Rain/Snow,25.419999999999998,27.275,94.0,7.0015,3,55,58,Siang,Hangat,Tinggi,Sedang,Tinggi
5885,2011-09-07,Fall,0,Sep,16,0,Wed,1,Clear,26.240000000000002,28.79,89.0,0.0,7,137,144,Siang,Hangat,Tinggi,Tenang,Tinggi
5886,2011-09-07,Fall,0,Sep,17,0,Wed,1,Light Rain/Snow,26.240000000000002,28.79,89.0,0.0,21,264,285,Siang,Hangat,Tinggi,Tenang,Tinggi
5887,2011-09-07,Fall,0,Sep,18,0,Wed,1,Light Rain/Snow,26.240000000000002,28.79,89.0,0.0,18,219,237,Sore/Malam,Hangat,Tinggi,Tenang,Tinggi
5888,2011-09-07,Fall,0,Sep,19,0,Wed,1,Mist,26.240000000000002,28.79,89.0,0.0,14,212,226,Sore/Malam,Hangat,Tinggi,Tenang,Tinggi
5889,2011-09-07,Fall,0,Sep,20,0,Wed,1,Light Rain/Snow,26.240000000000002,28.79,89.0,6.0032,3,93,96,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5890,2011-09-07,Fall,0,Sep,21,0,Wed,1,Light Rain/Snow,26.240000000000002,28.79,89.0,6.0032,4,34,38,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5891,2011-09-07,Fall,0,Sep,22,0,Wed,1,Light Rain/Snow,25.419999999999998,27.275,94.0,11.0014,3,26,29,Sore/Malam,Hangat,Tinggi,Sedang,Sedang
5892,2011-09-07,Fall,0,Sep,23,0,Wed,1,Light Rain/Snow,25.419999999999998,27.275,94.0,12.998000000000001,3,21,24,Sore/Malam,Hangat,Tinggi,Sedang,Sedang
5893,2011-09-08,Fall,0,Sep,0,0,Thu,1,Light Rain/Snow,24.599999999999998,25.0,100.0,12.998000000000001,3,11,14,Malam,Hangat,Tinggi,Sedang,Sedang
5894,2011-09-08,Fall,0,Sep,1,0,Thu,1,Light Rain/Snow,25.419999999999998,27.275,94.0,7.0015,0,4,4,Malam,Hangat,Tinggi,Sedang,Rendah
5895,2011-09-08,Fall,0,Sep,3,0,Thu,1,Light Rain/Snow,25.419999999999998,27.275,94.0,0.0,0,2,2,Malam,Hangat,Tinggi,Tenang,Rendah
5896,2011-09-08,Fall,0,Sep,4,0,Thu,1,Mist,25.419999999999998,27.275,94.0,6.0032,0,3,3,Malam,Hangat,Tinggi,Sedang,Rendah
5897,2011-09-08,Fall,0,Sep,5,0,Thu,1,Light Rain/Snow,25.419999999999998,27.275,94.0,6.0032,1,13,14,Malam,Hangat,Tinggi,Sedang,Sedang
5898,2011-09-08,Fall,0,Sep,6,0,Thu,1,Light Rain/Snow,25.419999999999998,27.275,94.0,11.0014,1,55,56,Pagi,Hangat,Tinggi,Sedang,Tinggi
5899,2011-09-08,Fall,0,Sep,7,0,Thu,1,Light Rain/Snow,25.419999999999998,27.275,94.0,7.0015,7,172,179,Pagi,Hangat,Tinggi,Sedang,Tinggi
5900,2011-09-08,Fall,0,Sep,8,0,Thu,1,Light Rain/Snow,25.419999999999998,27.275,94.0,8.9981,7,188,195,Pagi,Hangat,Tinggi,Sedang,Tinggi
5901,2011-09-08,Fall,0,Sep,9,0,Thu,1,Mist,25.419999999999998,25.759999999999998,100.0,16.997899999999998,4,65,69,Pagi,Hangat,Tinggi,Kencang,Tinggi
5902,2011-09-08,Fall,0,Sep,10,0,Thu,1,Mist,26.240000000000002,28.03,94.0,7.0015,8,57,65,Pagi,Hangat,Tinggi,Sedang,Tinggi
5903,2011-09-08,Fall,0,Sep,11,0,Thu,1,Mist,26.240000000000002,28.03,94.0,15.001299999999999,16,82,98,Pagi,Hangat,Tinggi,Kencang,Tinggi
5904,2011-09-08,Fall,0,Sep,12,0,Thu,1,Mist,27.060000000000002,29.544999999999998,94.0,15.001299999999999,17,85,102,Siang,Hangat,Tinggi,Kencang,Tinggi
5905,2011-09-08,Fall,0,Sep,13,0,Thu,1,Mist,27.880000000000003,31.819999999999997,83.0,26.0027,14,112,126,Siang,Hangat,Tinggi,Kencang,Tinggi
5906,2011-09-08,Fall,0,Sep,14,0,Thu,1,Mist,28.7,33.335,79.0,23.9994,15,105,120,Siang,Hangat,Tinggi,Kencang,Tinggi
5907,2011-09-08,Fall,0,Sep,15,0,Thu,1,Light Rain/Snow,27.060000000000002,29.544999999999998,89.0,19.999499999999998,24,115,139,Siang,Hangat,Tinggi,Kencang,Tinggi
5908,2011-09-08,Fall,0,Sep,16,0,Thu,1,Light Rain/Snow,26.240000000000002,28.03,94.0,19.0012,5,151,156,Siang,Hangat,Tinggi,Kencang,Tinggi
5909,2011-09-08,Fall,0,Sep,17,0,Thu,1,Light Rain/Snow,26.240000000000002,28.03,94.0,19.0012,11,102,113,Siang,Hangat,Tinggi,Kencang,Tinggi
5910,2011-09-08,Fall,0,Sep,18,0,Thu,1,Light Rain/Snow,26.240000000000002,28.03,94.0,23.9994,2,66,68,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5911,2011-09-08,Fall,0,Sep,19,0,Thu,1,Light Rain/Snow,25.419999999999998,25.759999999999998,100.0,22.0028,1,51,52,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
5912,2011-09-08,Fall,0,Sep,20,0,Thu,1,Mist,25.419999999999998,27.275,94.0,11.0014,6,83,89,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5913,2011-09-08,Fall,0,Sep,21,0,Thu,1,Light Rain/Snow,26.240000000000002,28.03,94.0,7.0015,6,76,82,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5914,2011-09-08,Fall,0,Sep,22,0,Thu,1,Light Rain/Snow,25.419999999999998,25.759999999999998,100.0,6.0032,5,65,70,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5915,2011-09-08,Fall,0,Sep,23,0,Thu,1,Light Rain/Snow,25.419999999999998,25.759999999999998,100.0,6.0032,0,26,26,Sore/Malam,Hangat,Tinggi,Sedang,Sedang
5916,2011-09-09,Fall,0,Sep,0,0,Fri,1,Light Rain/Snow,26.240000000000002,28.03,94.0,12.998000000000001,1,15,16,Malam,Hangat,Tinggi,Sedang,Sedang
5917,2011-09-09,Fall,0,Sep,1,0,Fri,1,Mist,25.419999999999998,25.759999999999998,100.0,11.0014,0,8,8,Malam,Hangat,Tinggi,Sedang,Rendah
5918,2011-09-09,Fall,0,Sep,2,0,Fri,1,Mist,25.419999999999998,25.759999999999998,100.0,16.997899999999998,1,7,8,Malam,Hangat,Tinggi,Kencang,Rendah
5919,2011-09-09,Fall,0,Sep,3,0,Fri,1,Mist,25.419999999999998,27.275,94.0,16.997899999999998,1,1,2,Malam,Hangat,Tinggi,Kencang,Rendah
5920,2011-09-09,Fall,0,Sep,4,0,Fri,1,Light Rain/Snow,25.419999999999998,27.275,94.0,11.0014,0,3,3,Malam,Hangat,Tinggi,Sedang,Rendah
5921,2011-09-09,Fall,0,Sep,5,0,Fri,1,Mist,25.419999999999998,27.275,94.0,8.9981,0,14,14,Malam,Hangat,Tinggi,Sedang,Sedang
5922,2011-09-09,Fall,0,Sep,6,0,Fri,1,Mist,25.419999999999998,25.759999999999998,100.0,8.9981,3,54,57,Pagi,Hangat,Tinggi,Sedang,Tinggi
5923,2011-09-09,Fall,0,Sep,7,0,Fri,1,Light Rain/Snow,25.419999999999998,25.759999999999998,100.0,16.997899999999998,4,104,108,Pagi,Hangat,Tinggi,Kencang,Tinggi
5924,2011-09-09,Fall,0,Sep,8,0,Fri,1,Light Rain/Snow,25.419999999999998,27.275,94.0,11.0014,12,276,288,Pagi,Hangat,Tinggi,Sedang,Tinggi
5925,2011-09-09,Fall,0,Sep,9,0,Fri,1,Light Rain/Snow,25.419999999999998,27.275,94.0,11.0014,5,131,136,Pagi,Hangat,Tinggi,Sedang,Tinggi
5926,2011-09-09,Fall,0,Sep,10,0,Fri,1,Mist,25.419999999999998,25.759999999999998,100.0,0.0,2,27,29,Pagi,Hangat,Tinggi,Tenang,Sedang
5927,2011-09-09,Fall,0,Sep,11,0,Fri,1,Mist,25.419999999999998,27.275,94.0,0.0,6,66,72,Pagi,Hangat,Tinggi,Tenang,Tinggi
5928,2011-09-09,Fall,0,Sep,12,0,Fri,1,Clear,26.240000000000002,28.03,94.0,0.0,4,71,75,Siang,Hangat,Tinggi,Tenang,Tinggi
5929,2011-09-09,Fall,0,Sep,13,0,Fri,1,Clear,28.7,33.335,79.0,6.0032,14,108,122,Siang,Hangat,Tinggi,Sedang,Tinggi
5930,2011-09-09,Fall,0,Sep,14,0,Fri,1,Clear,29.52,34.849999999999994,74.0,6.0032,29,119,148,Siang,Hangat,Sedang,Sedang,Tinggi
5931,2011-09-09,Fall,0,Sep,15,0,Fri,1,Clear,30.34,34.849999999999994,66.0,0.0,27,161,188,Siang,Hangat,Sedang,Tenang,Tinggi
5932,2011-09-09,Fall,0,Sep,16,0,Fri,1,Clear,30.34,34.849999999999994,66.0,8.9981,41,244,285,Siang,Hangat,Sedang,Sedang,Tinggi
5933,2011-09-09,Fall,0,Sep,17,0,Fri,1,Clear,28.7,33.335,79.0,16.997899999999998,54,451,505,Siang,Hangat,Tinggi,Kencang,Tinggi
5934,2011-09-09,Fall,0,Sep,18,0,Fri,1,Clear,28.7,33.335,79.0,12.998000000000001,33,377,410,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5935,2011-09-09,Fall,0,Sep,19,0,Fri,1,Clear,27.060000000000002,29.544999999999998,89.0,11.0014,33,316,349,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5936,2011-09-09,Fall,0,Sep,20,0,Fri,1,Clear,26.240000000000002,28.03,94.0,6.0032,30,180,210,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5937,2011-09-09,Fall,0,Sep,21,0,Fri,1,Clear,27.060000000000002,29.544999999999998,89.0,0.0,49,154,203,Sore/Malam,Hangat,Tinggi,Tenang,Tinggi
5938,2011-09-09,Fall,0,Sep,22,0,Fri,1,Clear,25.419999999999998,27.275,94.0,0.0,33,127,160,Sore/Malam,Hangat,Tinggi,Tenang,Tinggi
5939,2011-09-09,Fall,0,Sep,23,0,Fri,1,Clear,25.419999999999998,27.275,94.0,6.0032,35,113,148,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5940,2011-09-10,Fall,0,Sep,0,0,Sat,0,Clear,25.419999999999998,27.275,94.0,0.0,32,84,116,Malam,Hangat,Tinggi,Tenang,Tinggi
5941,2011-09-10,Fall,0,Sep,1,0,Sat,0,Mist,25.419999999999998,27.275,94.0,0.0,16,67,83,Malam,Hangat,Tinggi,Tenang,Tinggi
5942,2011-09-10,Fall,0,Sep,2,0,Sat,0,Mist,24.599999999999998,25.0,97.0,7.0015,18,46,64,Malam,Hangat,Tinggi,Sedang,Tinggi
5943,2011-09-10,Fall,0,Sep,3,0,Sat,0,Clear,23.779999999999998,27.275,100.0,8.9981,8,29,37,Malam,Hangat,Tinggi,Sedang,Tinggi
5944,2011-09-10,Fall,0,Sep,4,0,Sat,0,Clear,23.779999999999998,27.275,94.0,6.0032,3,4,7,Malam,Hangat,Tinggi,Sedang,Rendah
5945,2011-09-10,Fall,0,Sep,5,0,Sat,0,Clear,23.779999999999998,27.275,94.0,8.9981,2,6,8,Malam,Hangat,Tinggi,Sedang,Rendah
5946,2011-09-10,Fall,0,Sep,6,0,Sat,0,Clear,23.779999999999998,27.275,94.0,11.0014,0,6,6,Pagi,Hangat,Tinggi,Sedang,Rendah
5947,2011-09-10,Fall,0,Sep,7,0,Sat,0,Clear,24.599999999999998,27.275,88.0,8.9981,9,43,52,Pagi,Hangat,Tinggi,Sedang,Tinggi
5948,2011-09-10,Fall,0,Sep,8,0,Sat,0,Clear,25.419999999999998,28.79,83.0,11.0014,16,103,119,Pagi,Hangat,Tinggi,Sedang,Tinggi
5949,2011-09-10,Fall,0,Sep,9,0,Sat,0,Clear,26.240000000000002,29.544999999999998,78.0,19.999499999999998,39,168,207,Pagi,Hangat,Tinggi,Kencang,Tinggi
5950,2011-09-10,Fall,0,Sep,10,0,Sat,0,Clear,28.7,32.574999999999996,65.0,16.997899999999998,85,233,318,Pagi,Hangat,Sedang,Kencang,Tinggi
5951,2011-09-10,Fall,0,Sep,11,0,Sat,0,Clear,29.52,34.089999999999996,62.0,16.997899999999998,108,252,360,Pagi,Hangat,Sedang,Kencang,Tinggi
5952,2011-09-10,Fall,0,Sep,12,0,Sat,0,Clear,29.52,34.089999999999996,62.0,15.001299999999999,144,260,404,Siang,Hangat,Sedang,Kencang,Tinggi
5953,2011-09-10,Fall,0,Sep,13,0,Sat,0,Clear,30.34,34.089999999999996,55.00000000000001,19.0012,131,239,370,Siang,Hangat,Sedang,Kencang,Tinggi
5954,2011-09-10,Fall,0,Sep,14,0,Sat,0,Clear,30.34,34.089999999999996,55.00000000000001,19.0012,129,230,359,Siang,Hangat,Sedang,Kencang,Tinggi
5955,2011-09-10,Fall,0,Sep,15,0,Sat,0,Clear,30.34,34.089999999999996,55.00000000000001,15.001299999999999,217,263,480,Siang,Hangat,Sedang,Kencang,Tinggi
5956,2011-09-10,Fall,0,Sep,16,0,Sat,0,Clear,30.34,34.089999999999996,55.00000000000001,12.998000000000001,170,261,431,Siang,Hangat,Sedang,Sedang,Tinggi
5957,2011-09-10,Fall,0,Sep,17,0,Sat,0,Clear,30.34,34.089999999999996,55.00000000000001,15.001299999999999,185,275,460,Siang,Hangat,Sedang,Kencang,Tinggi
5958,2011-09-10,Fall,0,Sep,18,0,Sat,0,Clear,29.52,33.335,57.99999999999999,12.998000000000001,119,241,360,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
5959,2011-09-10,Fall,0,Sep,19,0,Sat,0,Clear,28.7,32.574999999999996,57.99999999999999,8.9981,101,214,315,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
5960,2011-09-10,Fall,0,Sep,20,0,Sat,0,Clear,27.060000000000002,31.06,69.0,7.0015,78,167,245,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
5961,2011-09-10,Fall,0,Sep,21,0,Sat,0,Clear,26.240000000000002,29.544999999999998,78.0,6.0032,59,171,230,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
5962,2011-09-10,Fall,0,Sep,22,0,Sat,0,Clear,26.240000000000002,29.544999999999998,78.0,0.0,49,126,175,Sore/Malam,Hangat,Tinggi,Tenang,Tinggi
5963,2011-09-10,Fall,0,Sep,23,0,Sat,0,Mist,25.419999999999998,28.03,88.0,0.0,32,107,139,Sore/Malam,Hangat,Tinggi,Tenang,Tinggi
5964,2011-09-11,Fall,0,Sep,0,0,Sun,0,Clear,25.419999999999998,28.03,88.0,0.0,29,79,108,Malam,Hangat,Tinggi,Tenang,Tinggi
5965,2011-09-11,Fall,0,Sep,1,0,Sun,0,Mist,25.419999999999998,28.03,88.0,0.0,22,66,88,Malam,Hangat,Tinggi,Tenang,Tinggi
5966,2011-09-11,Fall,0,Sep,2,0,Sun,0,Mist,25.419999999999998,29.544999999999998,78.0,12.998000000000001,16,60,76,Malam,Hangat,Tinggi,Sedang,Tinggi
5967,2011-09-11,Fall,0,Sep,3,0,Sun,0,Mist,25.419999999999998,29.544999999999998,78.0,6.0032,15,30,45,Malam,Hangat,Tinggi,Sedang,Tinggi
5968,2011-09-11,Fall,0,Sep,4,0,Sun,0,Clear,24.599999999999998,28.03,83.0,8.9981,3,6,9,Malam,Hangat,Tinggi,Sedang,Rendah
